LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,FinalBid,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,MSSubClass,MSZoning,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,GarageFinish,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
82.0,9430,2,4,4,3,3,5,1999,1999,673.0,4,3,4,314322.80722347193,3,1,6,1163,1,0,89,1252,5,1268,1097,0,2365,1,0,2,1,3,1,4,8,8,1,4,1999.0,3,856,3,3,2,0,128,0,0,180,0,0,0,2009,SC60,RL,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Jul,WD,Normal,337000
70.0,8400,2,4,4,3,5,6,1980,1981,130.0,3,3,4,147688.15106654656,3,0,1,0,1,0,650,650,3,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,3,1980.0,2,476,3,3,2,0,50,0,0,204,0,0,0,2010,SC60,RL,None,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,MnPrv,No,Apr,WD,Normal,171000
77.0,9965,2,4,4,3,4,5,2007,2007,220.0,4,3,5,315707.0304209829,3,2,6,984,1,0,280,1264,5,1282,1414,0,2696,1,0,2,1,4,1,5,10,8,1,4,2007.0,3,792,3,3,2,120,184,0,0,168,0,0,0,2007,SC60,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,BuiltIn,Fin,No,No,Oct,New,Partial,383970
80.0,8816,2,4,4,3,6,6,1963,1963,0.0,3,3,3,158259.68898929123,3,0,3,651,1,0,470,1121,3,1121,0,0,1121,1,0,1,0,3,1,3,5,8,0,0,1963.0,2,480,3,3,2,0,80,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Jun,WD,Normal,139000
80.0,9600,2,4,4,3,5,6,1958,1988,183.0,3,3,3,138984.00286815365,3,0,3,620,2,620,0,1240,4,1632,0,0,1632,1,0,2,0,3,1,3,6,7,1,4,1958.0,1,338,3,3,2,289,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,CBlock,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Apr,WD,Normal,139000
60.0,10410,2,4,4,3,8,4,1915,1950,0.0,3,3,3,118793.87973623893,3,0,1,0,1,0,672,672,3,694,520,0,1214,0,0,1,0,3,1,3,6,8,0,0,1998.0,3,936,3,3,2,216,0,160,0,0,0,0,0,2006,SC50,RL,1,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Jan,WD,Family,105000
60.0,7800,2,4,4,3,6,5,1965,1965,0.0,3,3,3,135388.0144684832,3,0,4,641,1,0,187,828,4,965,0,0,965,1,0,1,0,3,1,3,6,8,0,0,1979.0,1,300,3,3,2,421,0,0,0,0,0,0,0,2006,SC20,RH,None,Lvl,Corner,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Jul,WD,Abnorml,119900
60.0,10800,2,4,4,3,7,4,1949,1950,0.0,3,3,3,103353.15524300885,3,0,1,0,1,0,720,720,3,720,472,0,1192,0,0,1,1,4,1,3,6,8,0,0,1980.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2006,SC50,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,CBlock,GasA,N,FuseA,No,No,No,No,Dec,WD,Abnorml,135000
0.0,8750,2,3,4,3,6,6,1970,1970,76.0,3,3,3,173986.68312997292,3,0,4,828,1,0,174,1002,3,1002,0,0,1002,1,0,1,0,3,1,3,5,8,0,0,1973.0,2,902,3,3,2,0,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Aug,WD,Normal,148500
0.0,9240,2,4,4,3,3,5,2001,2002,396.0,4,3,4,215682.22919019542,3,0,1,0,1,0,1055,1055,5,1055,1208,0,2263,0,0,2,1,3,1,4,7,8,1,3,2001.0,2,905,3,3,2,0,45,0,0,189,0,0,0,2008,SC60,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,Fin,No,No,Sep,WD,Normal,287000
88.0,14200,2,4,4,3,4,6,1966,1966,309.0,3,3,3,243829.40029994547,3,0,3,445,1,0,479,924,5,1216,941,0,2157,0,0,2,1,4,1,4,8,8,2,4,1966.0,2,487,3,3,2,105,66,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Corner,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Fin,GdPrv,No,May,WD,Normal,226000
43.0,3182,2,4,4,3,4,5,2007,2007,16.0,4,3,4,159092.61748013698,3,2,1,0,1,0,1266,1266,5,1266,0,0,1266,0,0,2,0,2,1,4,6,8,1,4,2007.0,2,388,3,3,2,100,16,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,Blmngtn,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Mar,WD,Normal,159895
72.0,10791,2,4,4,3,7,5,1967,1967,0.0,3,3,0,88061.54955863775,0,0,0,0,0,0,0,0,3,1296,0,0,1296,0,0,2,0,2,2,3,6,8,0,0,1967.0,2,516,3,3,2,0,0,0,0,0,0,0,500,2006,SC90,RL,None,Lvl,Inside,Sawyer,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,None,Slab,GasA,Y,SBrkr,CarPort,Unf,No,Shed,Oct,WD,Normal,90000
40.0,6792,2,3,4,3,4,5,2005,2006,94.0,4,3,4,195669.97120732343,3,0,1,0,1,0,1368,1368,5,1368,0,0,1368,0,0,2,0,2,1,4,6,8,1,4,2005.0,2,474,3,3,2,132,35,0,0,0,0,0,0,2006,SC120,RL,None,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Mar,New,Partial,202665
78.0,12168,2,4,4,2,3,6,1934,1998,0.0,3,3,4,352364.208565837,3,1,4,428,1,0,537,965,3,1940,1254,0,3194,0,0,2,1,4,1,3,10,8,2,4,1934.0,2,380,3,3,2,0,0,0,0,0,0,0,0,2007,SC70,RL,None,HLS,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Wd Sdng,None,PConc,GasA,Y,SBrkr,Basment,Unf,No,No,Sep,WD,Alloca,359100
73.0,9855,2,4,4,3,5,5,1956,1956,0.0,3,3,3,141019.05057115067,3,0,1,0,1,0,1436,1436,2,1689,0,0,1689,0,0,1,0,3,1,3,7,8,1,4,1956.0,2,480,3,3,2,0,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,MnPrv,No,Nov,COD,Normal,127500
58.0,17104,2,3,4,3,4,5,2006,2006,0.0,4,3,4,232385.64462696976,4,2,6,554,1,0,100,654,5,664,832,0,1496,1,0,2,1,3,1,4,7,8,1,4,2006.0,2,426,3,3,2,100,24,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Sep,New,Partial,179665
73.0,10921,2,4,4,3,7,5,1965,1965,48.0,3,3,3,62125.78260971378,3,0,3,520,1,0,440,960,3,960,0,0,960,1,0,1,0,3,1,3,6,8,0,0,1965.0,1,432,3,3,1,120,0,0,0,0,0,0,0,2007,SC20,RL,None,HLS,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,FuseF,Attchd,Fin,No,No,May,WD,Normal,94750
0.0,11214,2,3,4,3,4,5,1998,1999,0.0,4,3,4,180850.1756067888,3,0,1,0,1,0,930,930,4,956,930,0,1886,0,0,2,1,4,1,4,10,8,1,3,1998.0,2,431,3,3,2,89,0,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jul,WD,Normal,199900
90.0,10800,2,4,4,3,5,7,1974,1997,0.0,3,3,3,286856.0612780484,3,0,5,956,3,182,384,1522,3,1548,1066,0,2614,0,0,2,1,4,1,3,9,8,1,3,1974.0,2,624,3,3,2,38,243,0,0,0,0,0,0,2008,SC60,RL,None,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Jun,WD,Normal,240000
89.0,10991,2,3,4,3,3,5,2007,2007,80.0,4,3,4,224012.71813690104,3,3,1,0,1,0,1571,1571,5,1571,0,0,1571,0,0,2,0,3,1,4,7,8,1,4,2007.0,3,722,3,3,2,100,36,0,0,0,0,0,0,2007,SC20,RL,None,HLS,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Dec,New,Partial,239000
76.0,9967,2,3,4,3,4,5,2000,2000,0.0,3,3,4,184424.50265008336,3,0,1,0,1,0,384,384,5,774,656,0,1430,0,0,2,1,3,1,3,8,8,1,3,2000.0,2,400,3,3,2,100,0,0,0,0,0,0,0,2007,SC80,RL,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,RFn,No,No,Dec,WD,Normal,170000
73.0,9735,2,4,4,3,6,5,2006,2007,0.0,3,3,4,153268.78343588713,3,0,1,0,1,0,384,384,4,754,640,0,1394,0,0,2,1,3,1,4,7,8,0,0,2007.0,2,400,3,3,2,100,0,0,0,0,0,0,0,2008,SC80,RL,None,Lvl,Inside,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,,BuiltIn,Fin,No,No,May,WD,Normal,167500
149.0,12589,2,2,4,3,5,5,2005,2005,0.0,4,3,4,117736.25109143481,3,0,1,0,1,0,742,742,5,742,742,0,1484,0,0,2,1,3,1,4,8,8,1,4,2005.0,2,390,3,3,2,36,24,0,0,0,0,0,0,2009,SC60,RL,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jun,WD,Normal,174000
60.0,9600,2,4,4,3,6,7,1949,2003,0.0,3,3,3,147226.48954575823,3,0,5,220,1,0,625,845,3,893,0,0,893,0,1,1,0,2,1,4,4,8,0,0,1985.0,2,576,3,3,2,0,0,0,0,0,0,0,0,2007,SC45,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,No,No,May,WD,Normal,135000
75.0,9525,2,4,4,3,6,6,1995,2006,0.0,3,3,4,155503.7468281192,3,0,1,0,1,0,1099,1099,5,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,0,1999.0,1,352,3,3,2,278,0,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Unf,No,No,Jun,WD,Normal,144000
80.0,9920,2,4,4,3,6,5,1954,1954,110.0,3,3,3,115374.52838529719,3,0,3,354,2,290,412,1056,3,1063,0,0,1063,1,0,1,0,3,1,3,6,8,0,0,1954.0,1,280,3,3,2,0,0,164,0,0,0,0,0,2010,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Stone,CBlock,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Feb,WD,Normal,128000
0.0,3196,2,4,4,3,3,5,2003,2003,40.0,4,3,4,207548.81525572162,3,3,1,0,1,0,1273,1273,5,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,3,2003.0,2,400,3,3,2,143,20,0,0,0,0,0,0,2006,SC120,RL,None,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,May,WD,Normal,215000
79.0,10289,2,4,4,3,6,7,1965,1965,168.0,3,3,3,163659.80305176013,3,0,5,836,1,0,237,1073,3,1073,0,0,1073,1,0,1,1,3,1,3,6,8,0,0,1965.0,2,515,3,3,2,0,0,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Jun,WD,Normal,156000
75.0,9937,2,4,4,3,6,7,1964,1999,0.0,3,4,3,183950.8912452172,3,0,4,637,1,0,849,1486,5,1486,0,0,1486,1,0,1,0,3,1,3,7,8,0,0,1968.0,2,480,3,3,2,0,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Fin,MnPrv,No,Mar,WD,Normal,167000
60.0,9120,2,4,4,3,4,6,1925,1950,0.0,3,4,3,173350.5717054297,3,0,3,329,1,0,697,1026,5,1133,687,0,1820,1,0,2,0,4,1,3,8,8,0,0,1925.0,1,240,3,3,0,0,100,0,0,0,0,0,0,2008,SC50,RL,2,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,GdPrv,No,Jun,WD,Normal,184000
102.0,15863,2,4,4,3,4,3,1920,1970,0.0,3,3,3,212608.4232515159,3,0,6,523,1,0,301,824,5,1687,998,397,3082,1,0,2,1,5,1,3,12,8,2,3,1970.0,2,672,3,3,2,136,63,0,0,0,0,0,0,2009,SC75,RL,None,Lvl,Corner,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Plywood,None,BrkTil,GasA,Y,SBrkr,Basment,Fin,No,No,Aug,WD,Normal,197000
34.0,5063,2,4,4,3,4,5,2007,2008,166.0,4,3,4,142642.87872453334,3,0,6,904,1,0,410,1314,5,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4,2008.0,2,626,3,3,2,172,62,0,0,0,0,0,0,2009,SC120,RL,None,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Apr,ConLw,Normal,207500
53.0,5362,2,4,4,3,6,6,1910,2003,0.0,3,3,3,171993.4991420039,3,0,1,0,1,0,661,661,5,661,589,0,1250,0,0,2,0,3,1,3,8,8,1,4,1985.0,2,552,3,3,2,242,0,81,0,0,0,0,0,2007,SC50,RL,None,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,Nov,WD,Normal,139000
0.0,9503,2,4,4,3,6,5,1958,1983,0.0,3,3,3,133301.43180160812,3,0,5,457,3,374,193,1024,3,1344,0,0,1344,1,0,1,0,2,1,3,6,7,1,3,1970.0,1,484,3,3,2,316,28,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,GdWo,No,Jun,WD,Normal,144000
0.0,6820,2,3,4,3,3,5,1985,1985,0.0,4,3,4,199357.71409819575,3,2,6,368,4,1120,0,1488,3,1502,0,0,1502,1,0,1,1,1,1,4,4,8,0,0,1985.0,2,528,3,3,2,0,54,0,0,140,0,0,0,2010,SC120,RL,None,Lvl,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Jun,WD,Normal,212000
85.0,13600,2,4,4,3,6,5,1900,1950,0.0,3,3,3,117400.65578667236,3,0,1,0,1,0,662,662,3,1422,915,0,2337,0,0,2,0,5,2,3,10,6,0,0,1945.0,2,560,3,3,2,0,57,0,0,0,0,0,0,2007,SC190,RM,1,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,No,No,Sep,WD,Normal,90000
118.0,35760,2,3,4,3,1,5,1995,1996,1378.0,4,4,5,872527.3941665003,3,3,6,1387,1,0,543,1930,5,1831,1796,0,3627,1,0,3,1,4,1,4,10,8,1,3,1995.0,3,807,3,3,2,361,76,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jul,WD,Normal,625000
61.0,7259,2,3,4,2,5,8,1945,2002,0.0,3,3,3,230068.75392998467,3,0,5,774,2,150,104,1028,5,1436,884,0,2320,1,0,2,1,3,1,4,9,8,1,3,1945.0,1,180,3,3,2,224,0,0,0,0,0,0,0,2007,SC70,RL,None,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Jul,WD,Normal,259500
59.0,10593,2,3,4,3,4,5,1996,1996,338.0,4,3,4,360254.7314967194,3,0,6,919,1,0,801,1720,5,1720,0,0,1720,1,0,2,0,3,1,4,7,8,1,3,1996.0,2,527,3,3,2,240,56,154,0,0,0,0,0,2010,SC20,RL,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Mar,WD,Normal,260400
0.0,5814,2,3,4,3,3,5,1984,1984,0.0,4,3,4,188831.30261917127,3,2,6,1036,1,0,184,1220,4,1360,0,0,1360,1,0,1,0,1,1,4,4,8,1,5,1984.0,2,565,3,3,2,63,0,0,0,0,0,0,0,2009,SC120,RL,None,Lvl,CulDSac,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Aug,COD,Abnorml,187500
0.0,9144,2,4,4,3,6,5,1940,1982,0.0,3,3,3,161956.92365403657,3,0,3,399,1,0,484,883,4,988,517,0,1505,1,0,1,0,3,1,3,8,8,0,0,1940.0,1,240,3,3,0,0,0,0,0,0,0,0,0,2008,SC50,RL,2,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,No,No,Jul,WD,Normal,145000
80.0,10793,2,4,4,3,6,5,1969,1969,263.0,3,3,3,161938.74170289276,3,0,3,493,4,287,0,780,5,780,840,0,1620,0,0,2,1,4,1,3,7,7,0,0,1969.0,2,462,3,3,2,208,0,0,0,0,0,0,0,2007,SC60,RL,None,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,2Story,Mansard,CompShg,WdShing,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Fin,GdWo,No,Apr,WD,Normal,152000
110.0,14442,2,4,4,3,5,7,1957,2004,106.0,3,3,3,289936.2631193149,3,0,6,1186,1,0,291,1477,5,1839,0,0,1839,1,0,2,0,3,1,4,7,8,2,3,1957.0,2,416,3,3,2,0,87,0,0,200,0,0,0,2007,SC20,RL,None,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jun,WD,Normal,257500
0.0,7917,2,3,4,3,5,7,1976,1976,174.0,3,4,3,127982.95308264236,4,0,4,751,1,0,392,1143,3,1113,0,0,1113,1,0,1,1,3,1,3,6,8,1,2,1987.0,1,504,3,4,2,370,30,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,GdPrv,No,May,WD,Normal,148000
60.0,7200,2,4,4,3,6,7,1951,2000,0.0,3,3,3,151754.28082044292,3,1,4,234,3,486,180,900,3,900,0,0,900,0,1,1,0,3,1,4,5,8,0,0,2005.0,2,576,3,3,2,222,32,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,No,No,May,WD,Normal,134800
50.0,8405,2,4,4,3,6,8,1900,1950,0.0,3,3,3,142554.86451820703,4,0,3,241,4,391,229,861,5,961,406,0,1367,1,0,1,0,4,1,3,7,8,0,0,1978.0,1,384,3,3,2,0,130,112,0,0,0,0,0,2008,SC50,RL,1,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Apr,WD,Normal,119000
68.0,7820,2,3,4,3,2,5,2007,2007,362.0,5,3,5,323858.2210635329,3,0,1,0,1,0,1869,1869,5,1869,0,0,1869,0,0,2,0,2,1,5,6,8,1,4,2007.0,2,617,3,3,2,210,54,0,0,0,0,0,0,2007,SC120,RL,None,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Dec,New,Partial,318061
77.0,8593,2,3,4,3,7,6,1957,1957,0.0,3,3,3,120466.96816170767,3,0,3,288,1,0,619,907,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,0,1964.0,1,352,3,3,2,0,0,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,No,No,Jul,WD,Normal,109008
77.0,10010,2,4,4,2,6,5,1974,1975,0.0,3,3,4,188334.01610659435,3,2,5,1071,2,123,195,1389,4,1389,0,0,1389,1,0,1,0,2,1,3,6,8,1,3,1975.0,2,418,3,3,2,240,38,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Apr,WD,Normal,170000
0.0,20781,2,2,4,3,4,7,1968,2003,0.0,3,3,3,266370.5894267193,3,0,4,297,3,68,1203,1568,3,2156,0,0,2156,0,0,2,0,3,1,3,9,8,1,4,1968.0,2,508,4,3,2,0,80,0,290,0,0,0,0,2006,SC20,RL,None,Lvl,CulDSac,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Jun,WD,Normal,262500
0.0,18800,2,3,4,3,5,5,1976,1976,120.0,3,3,4,210563.75109459512,3,1,6,712,1,0,84,796,3,790,784,0,1574,1,0,2,1,3,1,3,6,8,1,3,1976.0,2,566,3,3,2,306,111,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,FR2,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jul,WD,Normal,190000
168.0,23257,2,1,4,3,4,5,2006,2006,0.0,4,3,5,305738.6966846055,4,0,1,0,1,0,868,868,5,887,1134,0,2021,0,0,2,1,3,1,4,9,8,1,4,2006.0,2,422,3,3,2,0,100,0,0,0,0,0,0,2006,SC60,RL,None,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,RFn,No,No,Sep,New,Partial,274725
77.0,9320,2,3,4,3,7,5,1959,1959,0.0,3,3,3,108819.16140449187,3,0,5,569,1,0,381,950,2,1225,0,0,1225,1,0,1,1,3,1,3,6,8,0,0,1980.0,0,0,0,0,2,352,0,0,0,0,0,0,400,2010,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,No,No,No,Shed,Jan,WD,Normal,128950
79.0,10208,2,3,4,3,4,5,1996,1997,921.0,4,3,4,210381.79827502725,3,0,1,0,1,0,1264,1264,5,1277,1067,0,2344,0,0,2,1,3,1,4,7,8,1,3,1996.0,3,889,3,3,2,220,0,0,0,0,0,0,0,2009,SC60,RL,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Jul,WD,Normal,265000
66.0,7742,2,4,4,3,6,7,1966,1966,0.0,3,3,3,116207.862969471,3,0,4,763,1,0,192,955,5,955,0,0,955,1,0,1,0,3,1,3,6,8,0,0,1966.0,1,386,3,3,2,0,0,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,MnPrv,No,Jan,WD,Normal,127000
